,Latitude,Longitude,Tenure Months,Monthly Charges,Total Charges,Churn Value,Churn Score,CLTV,Churn Reason,Region Cluster,Avg Monthly Spend,Total Services Subscribed,Recurring Payment,Auto-Pay,Upsell Potential,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Paperless Billing_Yes,Churn_Probability
2797,39.108252,-123.645121,2,50.3,92.75,0,33,5870,,2,46.375,2,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.12261292095252671
2798,38.499302,-122.92444,2,80.15,194.55,0,26,5251,,0,97.275,3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.12716052578292816
2799,39.455555,-123.683979,12,51.25,612.1,0,57,3097,,2,51.00833333333333,2,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.1104214220062206
2800,38.731771,-123.064272,69,95.2,6671.7,0,34,6166,,0,96.69130434782609,4,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.02859234808973541
2801,38.368744,-122.522642,56,94.8,5264.3,0,59,5693,,0,94.00535714285715,4,1,0,1,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.07119506172839506
2802,39.045246,-122.743181,4,80.25,303.7,0,20,3828,,2,75.925,3,0,0,0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.07192204722613857
2803,38.434362,-122.86891,64,76.1,4818.8,0,26,4222,,0,75.29375,6,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.01753801529401351
2804,38.52576,-123.013347,62,115.55,7159.05,0,25,6349,,0,115.46854838709677,8,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.01796515502752825
2805,38.618347,-122.908422,63,24.65,1574.5,0,40,4392,,0,24.99206349206349,2,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2806,38.93706,-123.118111,53,53.6,2879.2,0,28,5183,,2,54.32452830188679,5,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.025127881387896206
2807,38.505995,-123.187019,5,19.45,86.05,0,79,4573,,0,17.21,1,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1451461213517665
2808,38.93496,-122.792243,49,88.2,4159.45,0,24,5987,,0,84.88673469387754,5,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.05500824167781029
2809,38.419525,-122.521585,62,101.15,6638.35,0,36,5735,,0,107.07016129032259,5,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.013370049182093412
2810,39.080469,-122.955176,55,56.8,3112.05,0,33,4702,,2,56.582727272727276,4,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.007562377230708625
2811,39.806141,-123.531098,71,99.4,7168.25,0,29,4964,,2,100.96126760563381,6,0,0,0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.03570443602981966
2812,39.245911,-123.77214,72,20.1,1326.25,0,41,4603,,2,18.42013888888889,1,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0005128205128205128
2813,38.925545,-122.549083,36,60.7,2234.55,0,69,3671,,0,62.07083333333334,5,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.15471135430406296
2814,39.141934,-122.770679,25,20.95,495.15,0,77,5682,,2,19.805999999999997,1,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.019119447337532444
2815,38.966713,-123.586412,72,114.85,8317.95,0,26,4796,,2,115.52708333333334,8,1,1,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.02872628015882011
2816,39.305545,-123.743697,36,19.25,679.8,0,79,4904,,2,18.883333333333333,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.044300976800976805
2817,38.787446,-122.58675,1,62.8,62.8,0,36,2438,,0,62.8,3,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1602198250383147
2818,38.471049,-123.015549,72,105.5,7544.0,0,62,5551,,0,104.77777777777777,6,0,0,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.04463544531092542
2819,39.182916,-123.552571,59,19.85,1188.25,0,59,6144,,2,20.139830508474578,1,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0075
2820,38.415003,-122.998726,1,74.1,74.1,0,23,2900,,0,74.1,5,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.2248472235534454
2821,39.094102,-123.500853,30,107.5,3242.5,0,51,3094,,2,108.08333333333333,7,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.049863689156372085
2822,38.911299,-123.609588,64,19.55,1240.15,0,27,6036,,2,19.37734375,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0184006615762542
2823,39.408634,-123.045516,63,68.8,4111.35,0,40,5082,,2,65.25952380952381,6,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.006877352288002222
2824,39.298065,-123.25211,72,84.45,5899.85,0,25,5856,,2,81.94236111111111,7,1,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.03647434662418214
2825,38.398815,-122.861923,62,84.5,5193.2,0,61,5466,,0,83.76129032258065,7,1,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.030623114040478693
2826,38.25485,-122.461799,67,111.2,7530.8,0,71,6060,,0,112.4,7,1,1,1,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.06665348188250672
2827,39.220368,-122.907693,70,80.6,5460.2,0,68,5880,,2,78.00285714285714,6,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.14076194719155025
2828,39.724433,-123.767578,20,80.7,1614.2,0,73,3111,,2,80.71000000000001,2,1,0,0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4485079287211328
2829,39.492046,-123.375818,5,75.6,402.5,0,27,3469,,2,80.5,2,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16734663588411472
2830,38.527297,-122.810044,24,57.6,1367.75,0,70,5623,,0,56.989583333333336,5,0,0,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.26936329626930894
2831,38.888351,-123.239647,72,110.6,7962.2,0,64,5444,,2,110.58611111111111,7,1,1,1,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04293808342240201
2832,38.696659,-123.436861,66,58.2,3810.8,0,79,5313,,0,57.73939393939394,4,1,1,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.09765388169430088
2833,40.796621,-124.15428,45,81.0,3533.6,0,56,2934,,2,78.52444444444444,6,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.04753617901706138
2834,40.737431,-124.108897,69,19.7,1396.9,0,76,4131,,2,20.244927536231884,1,1,0,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.007250000000000001
2835,40.309088,-123.668201,28,59.55,1646.45,0,37,3354,,2,58.801785714285714,3,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.07896055080318917
2836,40.839958,-124.003757,36,75.55,2680.15,0,22,3235,,2,74.44861111111112,6,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.02971442095032772
2837,40.854512,-123.450097,42,45.1,2049.05,0,71,3844,,2,48.786904761904765,3,1,1,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.37918017525182934
2838,40.497283,-123.93037,48,70.95,3629.2,0,56,2667,,2,75.60833333333333,5,1,1,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.052361863550437385
2839,40.726949,-124.217378,11,20.9,202.3,0,63,5359,,2,18.39090909090909,1,1,0,1,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0215
2840,40.584991,-124.121504,7,19.95,147.5,0,38,3331,,2,21.071428571428573,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.011772134000603326
2841,40.057784,-123.679461,3,24.6,86.35,0,56,5756,,2,28.78333333333333,2,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.036190476190476197
2842,41.867908,-123.794144,8,66.7,579.0,0,35,4490,,2,72.375,4,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.06560165168665502
2843,41.163637,-123.704841,32,94.8,3131.55,0,52,5288,,2,97.8609375,5,0,0,1,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.04425238095238096
2844,40.557314,-124.081662,60,65.85,3928.3,0,48,4053,,2,65.47166666666666,5,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.02071558912900636
2845,41.572813,-124.035011,10,19.95,187.75,0,54,3831,,2,18.775,1,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.005173913043478261
2846,40.664483,-123.865325,71,24.65,1710.15,0,42,4015,,2,24.086619718309862,2,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0002040816326530612
2847,40.390301,-123.412327,43,51.25,2151.6,0,43,5656,,2,50.03720930232558,4,1,1,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.030861760557508385
2848,40.267158,-123.805913,23,54.25,1221.55,0,49,5140,,2,53.11086956521739,3,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04783902831943256
2849,41.336354,-124.044354,72,19.4,1496.45,0,79,5398,,2,20.78402777777778,1,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.017179361179361183
2850,41.269521,-123.546958,22,56.25,1292.2,0,28,3733,,2,58.73636363636364,3,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.058720116367766355
2851,40.274302,-124.210902,1,25.15,25.15,0,45,3513,,2,25.15,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.15000215175575948
2852,40.184094,-123.745487,69,23.95,1713.1,0,31,6059,,2,24.827536231884057,2,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.006500000000000001
2853,40.142256,-123.852927,50,35.4,1748.9,0,36,5052,,2,34.978,2,0,0,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.042477529014409876
2854,40.809636,-124.189977,15,75.35,1114.55,0,67,4891,,2,74.30333333333333,2,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3970529753254475
2855,40.440636,-124.098739,31,20.4,609.1,0,29,5363,,2,19.648387096774194,1,1,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.009882793823092331
2857,40.310119,-123.909449,8,20.0,141.6,0,71,3087,,2,17.7,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.03784385832100761
2858,40.949012,-123.655847,64,73.05,4688.65,0,28,4515,,2,73.26015625,5,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.03448292172685691
2859,39.873371,-123.741474,28,20.5,563.05,0,41,5145,,2,20.10892857142857,1,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.00890909090909091
2860,39.955587,-123.681175,57,100.75,5985.0,0,31,6354,,2,105.0,5,1,1,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0850949861539853
2861,40.170357,-123.417298,19,19.95,373.5,0,50,2831,,2,19.657894736842106,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.007941943900848009
2862,38.99003,-121.114408,51,49.65,2553.35,0,30,5528,,0,50.0656862745098,3,0,0,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.07229261874718987
2863,38.912881,-121.082766,67,65.65,4322.85,0,20,5441,,0,64.52014925373135,5,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014449857407033402
2864,38.592745,-121.540036,11,20.45,250.8,0,28,2606,,0,22.8,1,0,0,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.017619047619047618
2865,38.809804,-122.241383,72,60.95,4549.05,0,21,4147,,0,63.181250000000006,5,1,0,0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.005613910818315973
2866,38.681651,-122.130569,66,20.35,1359.5,0,22,4845,,0,20.598484848484848,1,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0002040816326530612
2867,38.69508,-121.271616,9,19.5,178.85,0,64,4283,,0,19.87222222222222,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.08018716084467428
2868,38.384648,-121.578701,9,75.2,633.85,0,68,5841,,0,70.42777777777778,2,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.7809701091349532
2869,38.880622,-120.973865,48,111.45,5315.1,0,74,2319,,0,110.73125,7,1,1,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.340293989559256
2870,38.311609,-121.554034,10,70.15,735.5,0,78,3963,,0,73.55,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6140670893503306
2871,38.69549,-121.307864,72,92.0,6474.4,0,42,6434,,0,89.92222222222222,8,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.019573782558989228
2872,38.63153,-120.842609,51,85.5,4421.95,0,43,6261,,0,86.70490196078431,7,1,0,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.019782123720169967
2873,38.734997,-121.463719,61,82.15,4904.85,0,33,4250,,0,80.40737704918034,3,0,0,0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08158061659662282
2874,38.834469,-122.127193,54,84.4,4484.05,0,31,4154,,0,83.03796296296296,4,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.06799131456854636
2875,38.652065,-121.25441,33,60.9,2033.85,0,36,3009,,0,61.631818181818176,4,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08463015018839026
2876,38.513484,-120.704613,27,20.25,538.2,0,79,5250,,0,19.933333333333334,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.028808341776426882
2877,39.031876,-120.811141,23,95.3,2192.9,0,68,5029,,0,95.34347826086957,4,0,0,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4933491633475599
2878,38.274451,-121.259201,1,19.85,19.85,0,75,4840,,0,19.85,1,0,0,1,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.4807595024126915
2879,38.852544,-120.837669,45,84.35,3858.05,0,35,3403,,0,85.73444444444445,7,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.03606365521643787
2880,38.9386,-120.785514,39,19.85,854.8,0,72,3032,,0,21.91794871794872,1,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.014597222222222222
2881,38.636102,-120.522149,72,82.3,5815.15,0,60,4162,,0,80.76597222222222,7,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.009134765595711341
2882,38.830739,-122.196202,58,66.8,3970.4,0,70,6433,,0,68.45517241379311,4,1,1,1,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.09617659699007826
2883,38.313447,-121.123886,70,44.6,3058.15,0,26,4442,,0,43.68785714285715,4,1,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.01658742324592078
2884,38.375325,-121.507935,61,98.45,6145.2,0,64,4000,,0,100.74098360655738,5,1,1,0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.02018895818895819
2885,38.33788,-120.954202,2,70.7,129.2,0,38,2388,,0,64.6,1,0,0,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12643597390008657
2886,38.154823,-121.601358,46,24.95,1165.9,0,58,3979,,0,25.345652173913045,2,0,0,0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.00041666666666666664
2887,38.631489,-120.015167,48,102.5,4904.25,0,75,3262,,0,102.171875,6,1,1,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.3014261253845075
2888,38.922812,-121.312005,64,86.55,5632.55,0,57,4934,,0,88.00859375,7,1,0,1,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.021953200620565272
2889,38.809175,-121.171375,72,24.3,1643.25,0,43,5160,,0,22.822916666666668,2,1,0,0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
2890,38.815515,-120.916997,12,58.35,740.55,0,29,5068,,0,61.7125,3,1,1,0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.03316399027476168
2891,38.549822,-121.266725,72,68.75,4888.2,0,52,4505,,0,67.89166666666667,5,1,0,1,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.025292530786262465
2892,38.883224,-121.15918,29,85.8,2440.25,0,70,2568,,0,84.14655172413794,4,0,0,0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8014871342685828
2893,38.788898,-121.608624,33,20.1,620.55,0,59,3636,,0,18.804545454545455,1,1,0,0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.006385281385281385
2894,38.671295,-121.388251,1,20.35,20.35,0,72,5774,,0,20.35,1,0,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.382529808841807
2895,38.736685,-121.251984,62,110.8,6840.95,0,49,4306,,0,110.33790322580644,7,0,0,0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.007501449275362318
